,error_ractions,error_info
321,[Ag+].N#[C-].[Mn]1(Br)(C#O)(C#O)(C#O)N2=C(C=C(C)C=C2)C(=CC(C)=C3)N1=C3>>[Mn]1(C#N)(C#O)(C#O)(C#O)N2=C(C=C(C)C=C2)C(=CC(C)=C3)N1=C3,Ignored this reaction
322,[B-]([H])(N1=C(C)C=C(C)[N]1)(N2=C(C)C=C(C)[N]2)N3=C(C)C=C(C)[N]3.[K+].[Sn](C)(Cl)(Cl)Cl>>[Sn]12(C)(Cl)(Cl)N(=C(C)C=C3C)N3B([H])(N(C(C)=C4)N1=C4C)N(C(C)=C5)N2=C5C,Ignored this reaction
323,c1(cccc(C(C)=NNC(N)=O)n1)C(C)=NNC(N)=O.Cl[H].[Sn](C)(Cl)(Cl)Cl>>[Sn+2]12(C)(Cl)(N(NC(N)=O1)=C3C)(N(NC(N)=O2)=C4C)N(C3=CC=C5)=C45.[Cl-].O([H])[H],Ignored this reaction
324,c1(cccc(C(C)=NNC(N)=S)n1)C(C)=NNC(N)=S.Cl[H].[Sn](C)(Cl)(Cl)Cl>>OC.[Sn+]12(C)(Cl)(N(N=C(N)S1)=C3C)(N(NC(N)=[S]2)=C4C)N(C3=CC=C5)=C45.[Cl-],Ignored this reaction
325,c1(S)ccccn1.[N+](CCCC)(CCCC)(CCCC)CCCC.[Ni]1([OH][Ni-2](c2c(F)c(F)c(F)c(F)c2F)(c3c(F)c(F)c(F)c(F)c3F)[OH]1)(c4c(F)c(F)c(F)c(F)c4F)c5c(F)c(F)c(F)c(F)c5F>>[N@+](CCCC)(CCCC)(CCCC)CCCC.[Ni-]1(SC(C=CC=C2)=N12)(c3c(F)c(F)c(F)c(F)c3F)c4c(F)c(F)c(F)c(F)c4F,Ignored this reaction
326,c1(C)c[nH]cn1.C([O-])(=O)CN([H])CC(=O)[O-].[Cu+2].O([H])[H]>>C(=O)([O-])CNCC(=O)[O-].c1(C)cnc[nH]1.[Cu+2].O([H])[H],Ignored this reaction
327,c1(C)c[nH]cn1.[W]123(C#O)([N+]#CC)(SC(N4CCCC4)=[S]1)(C(C)#C2C)C(C)#C3C.[B@@-](c5ccccc5)(c6ccccc6)(c7ccccc7)c8ccccc8>>[W+]12(C#O)(SC(N3CCCC3)=[S]1)(N4=CNC(C)=C4)(N5=CNC(C)=C5)C(C)#C2C.[B@@-](c6ccccc6)(c7ccccc7)(c8ccccc8)c9ccccc9,Ignored this reaction
328,c1(cccc(c2ccccn2)n1)c3ccccn3.c1(C)c[nH]cn1.[B@@-](F)(F)(F)F.[Cu+2].O([H])[H]>>[B@@-](F)(F)(F)F.[Cu+]12([OH2])(FB(F)(F)F)(N3=CNC=C3C)N(=C4C(=CC=C5)N1=C5)C(=CC=C4)C(=CC=C6)N2=C6,Ignored this reaction
329,[P-](F)(F)(F)(F)(F)F.[O+]#N.[Mo]12(C#O)(C#O)(N#O)([C@]34[H])(C3(c5ccccc5)=C16c7ccccc7)C4(c8ccccc8)=C26c9ccccc9.[B-](c1ccccc1)(c2ccccc2)(c3ccccc3)c4ccccc4.[Na+]>>[Mo]12(N#O)(N#O)(c3ccccc3)([C@]45[H])(C4(c6ccccc6)=C17c8ccccc8)C5(c9ccccc9)=C27c%10ccccc%10,Ignored this reaction
330,[P-](F)(F)(F)(F)(F)F.[O+]#N.[Mo]12(C#O)(C#O)(N#O)([C@]34[H])(C3(c5ccccc5)=C16c7ccccc7)C4(c8ccccc8)=C26c9ccccc9.[N+](CC)(CC)(CC)Cc1ccccc1.[Cl-]>>[Mo]12(Cl)(N#O)(N#O)([C@@]34[H])(C3(c5ccccc5)=C16c7ccccc7)C4(c8ccccc8)=C26c9ccccc9,Ignored this reaction
331,[P-](F)(F)(F)(F)(F)F.[O+]#N.C([H])([H])(Cl)Cl.[Re]123(Cl)(C#N[C@](C)(C)C)=[Re](Cl)(Cl)([P](c4ccccc4)(c5ccccc5)C[P]1(c6ccccc6)c7ccccc7)([P](c8ccccc8)(c9ccccc9)C[P]2(c%10ccccc%10)c%11ccccc%11)[Cl]3>>[Re+]123(Cl)(C#N[C@](C)(C)C)=[Re](Cl)(Cl)([P](c4ccccc4)(c5ccccc5)C[P]1(c6ccccc6)c7ccccc7)([P](c8ccccc8)(c9ccccc9)C[P]2(c%10ccccc%10)c%11ccccc%11)[Cl]3.[P-](F)(F)(F)(F)(F)F,Ignored this reaction
332,[P-](F)(F)(F)(F)(F)F.[O+]#N.[P](c1ccccc1)(c2ccccc2)(c3ccccc3)[Re](Cl)(Cl)(Cl)(N4=CC=Cc(cccc5)c45)N6=CC=Cc(cccc7)c67>>[P](c1ccccc1)(c2ccccc2)(c3ccccc3)[Re+](Cl)(Cl)(Cl)(N4=CC=Cc(cccc5)c45)N6=CC=Cc(cccc7)c67.[P-](F)(F)(F)(F)(F)F,Ignored this reaction
333,C(F)(F)(C(F)(F)F)P(CCP(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F.O#[C].c1(ccccc1)C=CC(C)=O.[Fe]>>[Fe]1(C#O)(C#O)(C#O)[P](CC[P]1(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,Ignored this reaction
334,N(CC)CC.[Cu](Cl)(Cl)(Cl)Cl.[H+]>>[N+]([2H])([2H])(CC)CC.[Cu-2](Cl)(Cl)(Cl)Cl,Ignored this reaction
335,[Co]123([C@]45C)(C4(C)=C16C)(C5(C)=C26C)([C@@]78CC)([C@]79CC)(B8([H])([H])B3%10[H])B9%10([H])[H].O(CBr)C(C)=O>>[Co]12345([C@]67C)(C6(C)=C18C)(C7(C)=C28C)(C9(CC)=B3([H])([H])B4(COCB%10(B%11([H])(=C%12(CC)[Co]%10%11%13%14%15([C@@]%16%17C)(C%16(C)=C%13%18C)(C%17(C)=C%14%18C)C%12%19CC)[H])B%15=%19([H])[H])B5%20([H])[H])C9=%20CC.[Co]12345(C6(C)=C17C)(C6(C)=C28C)([C@]78C)(C9(CC)=B3([H])([H])B4(COCOCB%10(B%11([H])(=C%12(CC)[Co]%10%11%13%14%15(C%16(C)=C%13%17C)(C%16(C)=C%14%18C)([C@@]%17%18C)C%12%19CC)[H])B%15=%19([H])[H])B5%20([H])[H])C9=%20CC.[Co]12345([C@@]67C)(C6(C)=C18C)(C7(C)=C28C)(C9(CC)=B3([H])([H])B4(COC(C)=O)B5%10([H])[H])C9=%10CC,Ignored this reaction
336,[Fe+]12345([CH]6=[CH]17)([CH]6=[CH]28)([C@H]78)([CH]9=[CH]3%10)([CH]9=[CH]4%11)[CH]%10=C5%11Cl.[P-](F)(F)(F)(F)(F)F.[n-]1cncn1.[Na+]>>[Fe+]12345([CH]6=[CH]17)([C@H]68)([CH]7=[CH]28)([CH]9=[CH]3%10)([CH]9=[CH]4%11)[CH]%10=C5%11n%12cncn%12.[P-](F)(F)(F)(F)(F)F,Ignored this reaction
337,O1CCCC1.[Y](Cl)(Cl)Cl.c1(C)c(C)c(C)[c-](C)c1C.[Na+]>>O1CCCC1.[Y]2345(Cl)([C@@]67C)(C6(C)=C28C)(C7(C)=C38C)(C9(C)=C4%10C)([C@]9%11C)C%10(C)=C5%11C,Ignored this reaction
338,[NH4+].N(=O)(=O)[O-].O([H])[H].[Na+].P(=S)([S-])([S-])P([S-])([S-])=S>>[N+]([H])([H])([H])[H].P(=S)([S-])([S-])P(=S)([S-])[S-],Ignored this reaction
339,N(=O)(=O)O.[Pt](N)(N)([OH2])[OH2].c12c(ncn1[C@]3([H])O[C@]([H])(COP(=O)([O-])O[C@]4([H])[C@@]([H])(CO)O[C@@]([H])(N5C=CC(N)=NC5=O)[C@]4([H])O)[C@@]([H])(O)[C@@]3([H])O)C(=O)NC(N)=N2.[N+]([H])([H])([H])[H]>>[Pt+]1([NH3])([NH3])N(=C2N)C(=O)N(C=C2)[C@@]3([H])[C@]([H])(O)[C@]([H])(OP(=O)([O])OC[C@]([H])([C@@]([H])(O)[C@@]4([H])O)O[C@@]4([H])N(C(N=C(N)NC5=O)=C56)C=N16)[C@@]([H])(CO)O3,Ignored this reaction
340,c1(C)cc[nH]n1.C(C)([O-])=O.[Cu+2].O([H])[H].c1(C)cc[nH]n1>>C(C)(=O)[O-].c1(C)cc[nH]n1.[Cu+2],Ignored this reaction
341,c1(N(=O)=O)ncn(CCC(=O)O)c1.C(C)([O-])=O.[Cu+2].O([H])[H]>>[Cu]1234([OH2])[Cu]([OH2])(O=C(CCn5cnc(N(=O)=O)c5)O1)(OC(CCn6cnc(N(=O)=O)c6)=O2)(O=C(CCn7cnc(N(=O)=O)c7)O3)OC(CCn8cnc(N(=O)=O)c8)=O4.O([H])[H],Ignored this reaction
342,C(=N\N=C\C=N\N=C(c1ccccc1)C(=O)c2ccccc2)(c3ccccc3)C(=O)c4ccccc4.C(C)([O-])=O.[Ni+2].c1(N)cc(C)c(C)cc1N>>[Ni](N(=C1)N=C(c2ccccc2)[C@@]3(O)c4ccccc4)(N(=C1)N=C(c5ccccc5)[C@@]6(O)c7ccccc7)(N3c(cc(C)c(C)c8)c89)N69,Ignored this reaction
343,C(=NN=C(C)C=NN=C(c1ccccc1)C(=O)c2ccccc2)(c3ccccc3)C(=O)c4ccccc4.C(C)([O-])=O.[Ni+2].c1(N)ccccc1N>>[Ni](N(=C1)N=C(c2ccccc2)[C@@]3(O)c4ccccc4)(N(N=C(c5ccccc5)[C@@]6(O)c7ccccc7)=C1C)(N3c(cccc8)c89)N69,Ignored this reaction
344,c1(C=NCCN([H])C2=C(CCC2)C(=S)SC)cc(C)cc(C=NCCN([H])C3=C(CCC3)C(=S)SC)c1O[H].C(C)([O-])=O.[Ni+2]>>c1(C=NCC[N-]C2=C(CCC2)C(=S)SC)cc(C)cc(C=NCC[N-]C3=C(CCC3)C(=S)SC)c1[O-].[H+].[Ni+2],Ignored this reaction
345,B(F)(F)(F)F.[Pd](N#CC)(N#CC)(N#CC)N#CC.P(Cc1ccccc1CP(c2ccccc2)c3ccccc3)(c4ccccc4)c5ccccc5>>[B@@-](F)(F)(F)F.[Pd]1(N#CC)(N#CC)[P](Cc(cccc2)c2C[P+2]1(c3ccccc3)c4ccccc4)(c5ccccc5)c6ccccc6,Ignored this reaction
346,c1(cccc(c2ccccn2)n1)c3ccccn3.B(F)(F)(F)F.[Pd](N#CC)(N#CC)(N#CC)N#CC>>[B@@-](F)(F)(F)F.[Pd+2]12(N#CC)N(=C3C(=CC=C4)N1=C4)C(=CC=C3)C(C=CC=C5)=N25,Ignored this reaction
347,B(F)(F)(F)F.[Pd](N#CC)(N#CC)(N#CC)N#CC.C1(=N[C@@H](C(C)C)CO1)c2cccc(C3=N[C@@H](C(C)C)CO3)n2>>[B@@-](F)(F)(F)F.[Pd+2]12(N#CC)N(=C3C(OC[C@]4([H])C(C)C)=N14)C(=CC=C3)C(OC[C@]5([H])C(C)C)=N25,Ignored this reaction
348,B(F)(F)(F)F.[Pd](N#CC)(N#CC)(N#CC)N#CC.c1(cccc(C2=N[C@@H](Cc3ccccc3)CO2)n1)C4=N[C@@H](Cc5ccccc5)CO4>>[B@@-](F)(F)(F)F.[Pd+2]12(N#CC)N(=C3C(OC[C@]4([H])Cc5ccccc5)=N14)C(=CC=C3)C(OC[C@]6([H])Cc7ccccc7)=N26,Ignored this reaction
349,[Fe+2]1234([CH]5=[CH]16)([CH-]57)([CH]6=[CH]27)([CH]8=[CH]39)([CH]8=[CH]4%10)[C@-]9%10C(C)=O.[Br-].[P+](CCC)(c1ccccc1)(c2ccccc2)c3ccccc3>>[Fe]1234(C5([H])=C16[H])(C5([H])=C27[H])([C@@]67[H])([C@@]89[H])(C8([H])=C3%10[H])C9([H])=C4%10C(=O)C([H])=C(C)C%11%12=C%13([H])[Fe]%11%14%15%16(C%17([H])=C%14%18[H])([C@]%17%19[H])(C%18([H])=C%15%19[H])([C@]%13%20[H])C%20([H])=C%12%16[H].[Fe]1234([C@@H]56)([CH]5=[CH]17)([CH]6=[CH]27)([CH]8=[CH]39)([CH]8=C4%10C(C)=CCC)[C@H]9%10,Ignored this reaction
350,c1(ccccc1)C(=O)[O-].[Na+].[Mn]12(Cl)N(=C([C@@H](C)C)C=C3[C@@H](C)C)N3B([H])(N4N1=C([C@@H](C)C)C=C4[C@@H](C)C)N5N2=C([C@@H](C)C)C=C5[C@@H](C)C>>[Mn]123(O=C(c4ccccc4)O1)N(=C(C(C)C)C=C5C(C)C)N5[BH](N6N2=C(C(C)C)C=C6C(C)C)N7N3=C(C(C)C)C=C7C(C)C,Ignored this reaction
351,c1(ccccc1)C(=O)[O-].[Na+].[Fe]1234([CH]5=[CH]16)([CH]5=[CH]27)([CH]8=[CH]39)([CH]8=[CH]4%10)([C@@]67[P]([Au]ON(=O)=O)(c%11ccccc%11)c%12ccccc%12)[C@]9%10[P]([Au]ON(=O)=O)(c%13ccccc%13)c%14ccccc%14>>[Fe]1234([CH]5=[CH]16)([CH]5=[CH]27)([CH]8=[CH]39)([CH]8=[CH]4%10)([C@]67[P]([Au]OC(=O)c%11ccccc%11)(c%12ccccc%12)c%13ccccc%13)[C@]9%10[P]([Au]OC(=O)c%14ccccc%14)(c%15ccccc%15)c%16ccccc%16,Ignored this reaction
352,O1CCCC1.[Cl-].[Nb+4].[Si](C)(C)(C)[N-][Si](C)(C)C.[Li+]>>[Nb](Cl)(Cl)(N([Si](C)(C)C)[Si](C)(C)C)N([Si](C)(C)C)[Si](C)(C)C,Ignored this reaction
353,[Mo]1234(Br)(C(C)#C1C)(C(C)#C2C)([CH]5=[CH]36)([C@@H]57)[CH]6=[CH]47.[Si](C)(C)(C)[N-][Si](C)(C)C.[Li+]>>[Mo]12345(C(C)#C1C)(C(C2)#C3C)([CH]6=[CH]47)([CH]6=[CH]58)[C@@H]78,Ignored this reaction
354,O#[C].[Ru+2](N(=C1C=C2)C2=C3c4c(Cl)cccc4Cl)(N(=C5C=C6)C6=C7c8c(Cl)cccc8Cl)([N-](C(C=C9)=C1c%10c(Cl)cccc%10Cl)C9=C5c%11c(Cl)cccc%11Cl)[N-](C3=C%12)C7=C%12.c1(cccc(Cl)c1)C(=O)OO>>[Ru](=O)(=O)(N(C(C=C1)=C2c3c(Cl)cccc3Cl)=C14)(N(C(C=C5)=C6c7c(Cl)cccc7Cl)=C58)(n(c2cc9)c69)N(C(C=C%10)=C4c%11c(Cl)cccc%11Cl)C%10=C8c%12c(Cl)cccc%12Cl,Ignored this reaction
355,[W]12(C#O)(C#O)(C#O)(S\C(=N(/C)\C)\S1)S\C(=N(/C)\C)\S2.O([H])[H].NN>>[W]12(C#O)(C#O)([NH2][NH2][W]34(C#O)(C#O)(SC(N(C)C)=[S]3)SC(N(C)C)=[S]4)(SC(N(C)C)=[S]1)SC(N(C)C)=[S]2,Ignored this reaction
356,[W](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)C#Cc1ccccc1.[W](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)C#Cc1ccccc1>>[W](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)C[C@@]1(OCCO1)c2ccccc2.[W](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)C=C(OCCO)c1ccccc1,Ignored this reaction
357,C12(CCCC1)Oc3c(cccc3)C(=O)N2O.B(OB(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4>>B1(c2ccccc2)(c3ccccc3)OC(c4c(cccc4)OC56CCCC5)=N6O1,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
358,B(OB(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4.N1(=O)(CCCCCC1)CC(C)O>>B1(OC(C)C[N@@]2(CCCCCC2)O1)(c3ccccc3)c4ccccc4,SMILES loader: chirality not possible on atom #5
359,B(OB(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4.N1(=O)(CCO)CCOCC1>>B1(OCC[N@]2(CCOCC2)O1)(c3ccccc3)c4ccccc4,SMILES loader: chirality not possible on atom #4
360,N(=O)(CC)(CC)CC(C)O.B(OB(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4>>B1(OC(C)C[N@](CC)(CC)O1)(c2ccccc2)c3ccccc3,SMILES loader: chirality not possible on atom #5
361,B(OB(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4.N(=O)(CCO)(CCCC)CCCC>>B1(OCC[N@](CCCC)(CCCC)O1)(c2ccccc2)c3ccccc3,SMILES loader: chirality not possible on atom #4
362,N1(=O)(CCOCC1)CC(O)CC.B(OB(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4>>B1(OC(CC)C[N@@]2(CCOCC2)O1)(c3ccccc3)c4ccccc4,SMILES loader: chirality not possible on atom #6
363,B(OB(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4.N(C)(C)(=O)CC(O)c1ccccc1>>B1(O[N@@](C)(C)CC(c2ccccc2)O1)(c3ccccc3)c4ccccc4,SMILES loader: chirality not possible on atom #2
364,N(=O)(CCO)(Cc1ccccc1)Cc2ccccc2.B(OB(c1ccccc1)c2ccccc2)(c3ccccc3)c4ccccc4>>B1(OCC[N@](Cc2ccccc2)(Cc3ccccc3)O1)(c4ccccc4)c5ccccc5,SMILES loader: chirality not possible on atom #4
365,[W](C#O)(C#O)(C#O)(C#O)(C#O)[P](c1ccccc1)(c2ccccc2)c3ccccc3.C(C)#N>>[W](C#O)(C#O)(C#O)(N#CC)(N#CC)[P](c1ccccc1)(c2ccccc2)c3ccccc3.[W](C#O)(C#O)(C#O)(C#O)(N#CC)[P](c1ccccc1)(c2ccccc2)c3ccccc3,Ignored this reaction
366,[In+3]12([Cl-])([Cl-])([Cl-])([OH]C)N(C(=CC=C3)C(C)=N1O)=C3C(C)=N2O.N(CC)(CC)C([S-])=S.O([H])[H].[Na+]>>[NH2+](CC)CC.[In+3]12([Cl-])([Cl-])([Cl-])([Cl-])N(=C3C(C)=N1O)C(=CC=C3)C(C)=N2O.[In]123([S]=C(N(CC)CC)S1)([S]=C(N(CC)CC)S2)[S]=C(N(CC)CC)S3,Ignored this reaction
367,[Cr](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)C#Cc1ccccc1>>[Cr](C#O)(C#O)(C#O)(C#O)(C#O)=C(N([H])[H])C#Cc1ccccc1.[Cr](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)\C=C(/N)\c1ccccc1,"element: bad valence on O having 3 drawn bonds, charge 0, and 0 radical electrons"
368,[Cr](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)C#Cc1ccccc1.C(S)CS>>[Cr](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)C=C(SCCS)c1ccccc1,"element: bad valence on O having 3 drawn bonds, charge 0, and 0 radical electrons"
369,[Cr](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)C#Cc1ccccc1.c1(ccc(C(=O)Cl)cc1)N(=O)=O>>[Cr](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)\C=C(\c1ccccc1)/N(c2ccccc2)C(=O)c3ccc(N(=O)=O)cc3.[Cr](C#O)(C#O)(C#O)(C#O)(C#O)=C(OCC)\C=C(/c1ccccc1)\N(c2ccccc2)C(=O)c3ccc(N(=O)=O)cc3,Ignored this reaction
370,C(=[N-])=O.[K+].[NH4+].[Mo]([S-])([S-])(=S)=S.Cl.[Cu]>>[Mo]([S]([Cu]1(N2=CC=CC=C2)N3=CC=CC=C3)[Cu]4OC#N)([S]([Cu]5OC#N)[Cu]6(N7=CC=CC=C7)N8=CC=CC=C8)([S]15)[S]46,Ignored this reaction
371,[P]([Au]Cl)(c1ccccc1)(c2ccccc2)c3ccccc3.C(#N)[S-].[K+]>>[P]([Au]SC#N)(c1ccccc1)(c2ccccc2)c3ccccc3,Ignored this reaction
372,B(Cl)(Cl)Cl.N(CCCCCCCCCCCC)CCCCCCCCCCCC.C(#N)[S-].[K+]>>[B+3].C(=[N-])=S.N(CCCCCCCCCCCC)CCCCCCCCCCCC.[Cl-].[B+3].C(=[N-])=S.[B+3].C(=[N-])=S.c1(ccccc1)CN(C)C.[B+3].C(=[N-])=S.N(CCCCCCCCCCCC)CCCCCCCCCCCC.[Cl-],Ignored this reaction
373,[Pd]12(I)[Pd](I)([P](c3ccccc3)(c4ccccc4)C[P]1(c5ccccc5)c6ccccc6)[P](c7ccccc7)(c8ccccc8)C[P]2(c9ccccc9)c%10ccccc%10.[Si](C)(C)(C)Br>>[Si@](C)(C)(C)Br.[Pd]12(I)[Pd](I)([P](c3ccccc3)(c4ccccc4)C[P]1(c5ccccc5)c6ccccc6)[P](c7ccccc7)(c8ccccc8)C[P]2(c9ccccc9)c%10ccccc%10,Ignored this reaction
374,[Fe](Br)(Br)Br.N(C)C.F[H].N(C)C.F[H].N(C)C.F[H]>>N(C)C.[Fe-3](F)(F)(F)(F)(F)F.[H+],Ignored this reaction
375,[Fe+]12(C#O)([P](C)(C)C)([P](C)(C)C)(C3([H])=C14[H])([C@@]35[H])C4([H])=C25[H].[P-](F)(F)(F)(F)(F)F.P(OC)(N1CCCC1)N2CCCC2>>[Fe+]12([P](C)(C)C)([P](C)(C)C)([P](OC)(N3CCCC3)N4CCCC4)([CH]5=[CH]16)([C@H]57)[CH]7=[CH]26.[P-](F)(F)(F)(F)(F)F,Ignored this reaction
376,[B-]([H])(N1=C(C)C=C(C)[N]1)(N2=C(C)C=C(C)[N]2)N3=C(C)C=C(C)[N]3.[K+].[Ti](Cl)(Cl)(Cl)Cl.P(CCOCCOCCO)(c1ccccc1)c2ccccc2.P(CCOCCOCCO)(c1ccccc1)c2ccccc2.P(CCOCCOCCO)(c1ccccc1)c2ccccc2>>[Ti]12(OCCOCCOCCP(c3ccccc3)c4ccccc4)(OCCOCCOCCP(c5ccccc5)c6ccccc6)(OCCOCCOCCP(c7ccccc7)c8ccccc8)N(=C(C)C=C9C)N9B([H])(N%10N1=C(C)C=C%10C)N%11N2=C(C)C=C%11C,Ignored this reaction
377,[B-]([H])(N1=C(C)C=C(C)[N]1)(N2=C(C)C=C(C)[N]2)N3=C(C)C=C(C)[N]3.[K+].[U+4]([I-])([I-])([I-])([I-])(N#Cc1ccccc1)(N#Cc2ccccc2)(N#Cc3ccccc3)N#Cc4ccccc4>>[U+4]12([I-])([I-])([I-])N(=C(C)C=C3C)N3[B@-]([H])(N(C(C)=C4)N1=C4C)N(C(C)=C5)N2=C5C,Ignored this reaction
378,[U](I)(I)(I)I.[B-]([H])(N1=C(C)C=C(C)[N]1)(N2=C(C)C=C(C)[N]2)N3=C(C)C=C(C)[N]3.[K+]>>[U]12(I)(I)(OCCCCI)N(=C(C)C=C3C)N3B([H])(N4N1=C(C)C=C4C)N5N2=C(C)C=C5C,Ignored this reaction
379,c1(C#CC)ccccc1.[B-]([H])(N1=C(C)C=C(C)[N]1)(N2=C(C)C=C(C)[N]2)N3=C(C)C=C(C)[N]3.[K+].[Nb]1(Cl)(Cl)(Cl)O(C)CCO1C>>[Nb]123(Cl)(Cl)(N(=C(C)C=C4C)N4[BH](N5N1=C(C)C=C5C)N6N2=C(C)C=C6C)C(C)#C3c7ccccc7,Ignored this reaction
380,[B-]([H])(N1=C(C)C=C(C)[N]1)(N2=C(C)C=C(C)[N]2)N3=C(C)C=C(C)[N]3.[K+].C(CCC)[Sn](Cl)(Cl)Cl>>[Sn]12(Cl)(Cl)(CCCC)N(=C(C)C=C3C)N3B([H])(N4N1=C(C)C=C4C)N5N2=C(C)C=C5C,Ignored this reaction
381,[B-]([H])(N1=C(C)C=C(C)[N]1)(N2=C(C)C=C(C)[N]2)N3=C(C)C=C(C)[N]3.[K+].O.O.O.O.O.O.[Re].[Re]>>[Re]12(=O)(=O)(=O)N(=C(C)C=C3C)N3B([H])(N(C(C)=C4)N1=C4C)N(C(C)=C5)N2=C5C,Ignored this reaction
382,[B-]([H])(N1=C(C)C=C(C)[N]1)(N2=C(C)C=C(C)[N]2)N3=C(C)C=C(C)[N]3.[K+].[Cr](Br)(C#O)(C#O)(#CN(C(C)C)C(C)C)(N1=CC=C(C)C=C1)N2=CC=C(C)C=C2>>[Cr]12(C#O)(C#O)(#CN(C(C)C)[C@H](C)C)N(=C(C)C=C3C)N3B([H])(N4N1=C(C)C=C4C)N5N2=C(C)C=C5C,Ignored this reaction
383,[Ir]123([CH](CCCCCC4)=[CH]14)([CH](CCCCCC5)=[CH]25)[Cl][Ir]67([CH](CCCCCC8)=[CH]68)([CH](CCCCCC9)=[CH]79)[Cl]3.C=C.C(C)(=O)CC(C)=O>>[Ir]123([CH2]=[CH2]1)([CH2]=[CH2]2)O=C(C)C=C(C)O3,Ignored this reaction
384,[Rh]12([P](C(C)C)([C@H](C)C)[C@@H](C)C)([P]([C@H](C)C)([C@H](C)C)[C@@H](C)C)C3(C1)=[CH]2C=CC=C3.C=C.c1(C#C)ccccc1>>[Rh]1(C#Cc2ccccc2)([CH2]=[CH2]1)([P](C(C)C)(C(C)C)C(C)C)[P](C(C)C)(C(C)C)C(C)C,Ignored this reaction
385,[Ag+].[Sb](F)(F)(F)(F)(F)F.[Pd]1(Cl)(C(C)=O)[P](CCC[P]1(c2ccccc2)c3ccccc3)(c4ccccc4)c5ccccc5.C=C>>[Pd+2]12([CH2-]CC(C)=O1)[P](CCC[P]2(c3ccccc3)c4ccccc4)(c5ccccc5)c6ccccc6.[Sb+5]([F-])([F-])([F-])([F-])([F-])[F-],Ignored this reaction
386,[Y]1234(O5CCCC5)(C6([H])=C17[H])(C8([H])=C29[H])([C@@]8%10[H])([C@]6%11[H])(C7([H])=C3%11C)(C%10([H])=C49C)[H][Y]%12%13%14%15(O%16CCCC%16)(C%17([H])=C%12%18[H])([C@@]%17%19[H])(C%20([H])=C%13%21[H])(C%19([H])=C%14%18C)(C%20([H])=C%15%22C)([C@@]%21%22[H])[H].C=C>>[Y]1234(CC)(O5CCCC5)([CH]6=[CH]17)([C@@H]68)([CH]9=[CH]2%10)([CH]9=[CH]3%11)([CH]8=C47C)[C@]%10%11C,"element: bad valence on O having 3 drawn bonds, charge 0, and 0 radical electrons"
387,[W]1(C#O)(C#O)(C#O)(C#O)(=C(OC)CC2)C2([H])=C1([H])[H].C=C>>[W]1(C#O)(C#O)(C#O)(C#O)(C([H])([H])=C1([H])[H])=C(OC)CCC=C,"element: bad valence on C having 5 drawn bonds, charge 0, and 0 radical electrons"
388,[Fe+2]12(C#O)(C#O)([P-](c3ccccc3)(c4ccccc4)[Fe](C#O)(C#O)(C#O)C#O)(C5(C)=C16C)([C@@-]57C)C6(C)=C27C>>[Fe]1234(C#O)(C5(C)=C16C)([C@@]57C)(C6(C)=C27C)[Fe](C#O)(C#O)(C#O)(C3=O)[P]4(c8ccccc8)c9ccccc9,SMILES loader: chirality not possible on atom #31
389,[B@@-](F)(F)(F)F.[W+]12(F)(#NN=CC(=C)CC)([P](CC[P]1(c3ccccc3)c4ccccc4)(c5ccccc5)c6ccccc6)[P](CC[P]2(c7ccccc7)c8ccccc8)(c9ccccc9)c%10ccccc%10.[Cu-](C)C.[Li+]>>[W]12(F)(=N=N\C=C(/CC)\CC)([P](CC[P]1(c3ccccc3)c4ccccc4)(c5ccccc5)c6ccccc6)[P](CC[P]2(c7ccccc7)c8ccccc8)(c9ccccc9)c%10ccccc%10.I.[Li],Ignored this reaction
390,c1(ccco1)C=NNC(N)=S.[Bi](Cl)(Cl)Cl>>[Bi]1(Cl)(Cl)(Cl)[S]=C(N)NN1=Cc2ccco2,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
